,temp,dem,dem9
2017-02-28,  28.4, 433.6, 466.7
2017-03-01,  29.9, 494.6, 495.9
2017-03-02,  29.7, 511.8, 495.5
2017-03-03,  25.4, 420.3, 426.5
2017-03-04,  22.4, 358.0, 348.6
2017-03-05,  20.5, 333.0, 314.9
2017-03-06,  25.1, 410.0, 406.7
2017-03-07,  21.5, 418.3, 368.6
2017-03-08,  25.2, 439.8, 423.9
2017-03-09,  24.8, 426.0, 420.3
2017-03-10,  21.0, 385.9, 374.3
2017-03-11,  19.4, 347.8, 342.5
2017-03-12,  19.4, 311.4, 314.9
2017-03-13,  20.3, 362.8, 359.2
2017-03-14,  21.5, 386.7, 368.6
2017-03-15,  19.6, 389.3, 374.8
2017-03-16,  17.5, 364.9, 377.4
2017-03-17,  17.2, 362.5, 374.3
2017-03-18,  17.7, 333.6, 342.5
2017-03-19,  19.7, 309.0, 314.9
2017-03-20,  20.7, 367.3, 359.2
2017-03-21,  22.4, 383.6, 374.7
2017-03-22,  22.8, 389.4, 387.1
2017-03-23,  22.5, 395.9, 385.1
2017-03-24,  23.2, 359.5, 392.7
2017-03-25,  24.1, 365.7, 374.7
2017-03-26,  23.4, 338.4, 336.3
2017-03-27,  24.8, 408.6, 402.1
2017-03-28,  24.5, 416.7, 406.9
2017-03-29,  23.4, 409.6, 396.3
2017-03-30,  23.1, 401.6, 394.3
2017-03-31,  23.8, 398.4, 401.9
2017-04-01,  23.9, 360.8, 371.6
2017-04-02,  21.5, 318.3, 314.9
2017-04-03,  20.4, 362.5, 359.2
2017-04-04,  21.2, 378.0, 368.6
2017-04-05,  23.2, 376.2, 393.2
2017-04-06,  18.9, 343.3, 377.4
2017-04-07,  22.3, 370.0, 378.9
2017-04-08,  22.9, 345.4, 356.3
2017-04-09,  22.6, 315.2, 324.1
2017-04-10,  17.9, 357.9, 359.2
2017-04-11,  18.3, 360.8, 368.6
2017-04-12,  14.8, 363.0, 383.1
2017-04-13,  15.5, 356.2, 377.4
2017-04-14,  17.4, 311.1, 374.3
2017-04-15,  19.3, 321.2, 342.5
2017-04-16,  18.0, 302.5, 314.9
2017-04-17,  17.4, 359.0, 359.2
2017-04-18,  16.8, 368.6, 368.6
2017-04-19,  18.1, 371.3, 374.8
2017-04-20,  21.3, 367.7, 377.4
2017-04-21,  20.7, 366.3, 374.3
2017-04-22,  14.0, 335.4, 360.2
2017-04-23,  17.2, 307.1, 314.9
2017-04-24,  19.6, 361.5, 359.2
2017-04-25,  15.4, 377.9, 369.7
2017-04-26,  13.6, 384.7, 397.2
2017-04-27,  16.4, 383.3, 377.4
2017-04-28,  19.7, 373.2, 374.3
2017-04-29,  19.4, 333.2, 342.5
2017-04-30,  20.0, 303.5, 314.9
2017-05-01,  19.3, 293.0, 359.2
2017-05-02,  19.9, 352.7, 368.6
2017-05-03,  20.6, 367.2, 374.8
2017-05-04,  20.9, 368.3, 377.4
2017-05-05,  21.1, 371.5, 374.3
2017-05-06,  20.2, 339.2, 342.5
2017-05-07,  19.7, 312.3, 314.9
2017-05-08,  18.0, 363.5, 359.2
2017-05-09,  15.3, 374.3, 370.9
2017-05-10,  13.6, 381.3, 397.2
2017-05-11,  13.9, 395.6, 396.3
2017-05-12,  15.6, 397.8, 374.3
2017-05-13,  17.0, 354.7, 342.5
2017-05-14,  14.5, 324.0, 326.7
2017-05-15,  17.0, 374.6, 359.2
2017-05-16,  15.0, 384.5, 374.5
2017-05-17,  15.1, 388.6, 379.5
2017-05-18,  16.6, 392.2, 377.4
2017-05-19,  15.4, 394.1, 375.5
2017-05-20,  11.3, 378.7, 392.1
2017-05-21,  14.1, 344.5, 331.4
2017-05-22,  15.7, 384.2, 359.2
2017-05-23,  17.7, 388.7, 368.6
2017-05-24,  16.6, 390.6, 374.8
2017-05-25,  15.5, 355.2, 377.4
2017-05-26,  14.6, 391.7, 385.0
2017-05-27,  11.4, 376.9, 390.9
2017-05-28,  12.0, 358.9, 356.2
2017-05-29,  13.1, 417.6, 387.5
2017-05-30,  11.7, 428.6, 413.4
2017-05-31,  10.8, 433.2, 430.3
2017-06-01,  11.8, 428.6, 421.1
2017-06-02,  11.4, 424.9, 422.8
2017-06-03,  14.1, 391.9, 359.0
2017-06-04,  12.9, 363.2, 345.6
2017-06-05,   8.5, 433.6, 441.9
2017-06-06,  10.5, 441.2, 427.6
2017-06-07,  11.6, 446.9, 420.9
2017-06-08,  11.4, 452.4, 425.9
2017-06-09,  10.5, 448.2, 433.4
2017-06-10,  15.7, 393.8, 342.5
2017-06-11,  14.2, 362.4, 330.2
2017-06-12,   8.5, 432.0, 441.9
2017-06-13,  14.0, 429.1, 386.3
2017-06-14,  14.2, 417.7, 390.2
2017-06-15,  15.8, 414.3, 377.4
2017-06-16,  21.0, 392.4, 374.3
2017-06-17,  17.8, 337.9, 342.5
2017-06-18,   9.1, 359.9, 390.5
2017-06-19,   7.7, 439.2, 451.3
2017-06-20,   7.8, 418.2, 459.5
2017-06-21,  10.7, 454.7, 431.5
2017-06-22,  16.9, 428.4, 377.4
2017-06-23,  20.6, 398.3, 374.3
2017-06-24,  19.2, 357.3, 342.5
2017-06-25,  20.8, 323.0, 314.9
2017-06-26,  21.0, 373.6, 359.2
2017-06-27,  17.1, 390.5, 368.6
2017-06-28,  12.6, 414.0, 409.1
2017-06-29,  10.0, 426.6, 442.4
2017-06-30,  13.2, 427.7, 401.5
2017-07-01,  12.3, 384.8, 380.3
2017-07-02,  14.5, 352.2, 326.7
2017-07-03,  14.9, 400.9, 366.3
2017-07-04,  15.5, 403.9, 368.6
2017-07-05,  14.5, 410.5, 386.6
2017-07-06,  10.0, 433.8, 442.4
2017-07-07,  12.8, 438.4, 406.2
2017-07-08,  13.1, 396.6, 370.8
2017-07-09,  11.4, 371.9, 363.3
2017-07-10,  10.5, 438.6, 418.3
2017-07-11,   9.5, 447.2, 439.4
2017-07-12,  15.6, 433.9, 374.8
2017-07-13,  20.6, 399.9, 377.4
2017-07-14,  15.5, 407.3, 374.3
2017-07-15,  13.4, 389.3, 367.3
2017-07-16,   7.3, 395.6, 411.7
2017-07-17,   5.8, 467.0, 473.8
2017-07-18,   8.9, 471.9, 446.5
2017-07-19,  11.6, 459.5, 420.9
2017-07-20,  13.4, 440.6, 402.2
2017-07-21,  11.9, 427.1, 416.9
2017-07-22,  14.0, 385.4, 360.2
2017-07-23,  14.5, 351.0, 326.7
2017-07-24,  12.7, 412.1, 392.3
2017-07-25,  12.2, 424.0, 407.5
2017-07-26,  16.1, 413.4, 374.8
2017-07-27,  19.1, 391.5, 377.4
2017-07-28,  21.0, 377.7, 374.3
2017-07-29,  19.8, 346.0, 342.5
2017-07-30,  12.3, 354.9, 352.7
2017-07-31,  11.1, 430.6, 411.2
2017-08-01,  13.0, 436.2, 398.1
2017-08-02,  13.0, 424.3, 404.3
2017-08-03,  13.3, 416.4, 403.4
2017-08-04,  12.6, 408.2, 408.6
2017-08-05,  14.8, 367.8, 350.8
2017-08-06,  18.5, 328.3, 314.9
2017-08-07,  17.5, 376.2, 359.2
2017-08-08,  14.8, 401.0, 376.8
2017-08-09,  14.5, 406.3, 386.6
2017-08-10,  14.8, 408.0, 385.7
2017-08-11,  16.2, 409.0, 374.3
2017-08-12,  14.6, 372.8, 353.1
2017-08-13,  12.8, 343.2, 346.8
2017-08-14,  15.2, 392.9, 362.7
2017-08-15,  15.8, 391.3, 368.6
2017-08-16,  13.6, 393.8, 397.2
2017-08-17,  16.0, 392.7, 377.4
2017-08-18,  18.2, 380.9, 374.3
2017-08-19,  15.7, 355.1, 342.5
2017-08-20,  12.3, 334.9, 352.7
2017-08-21,  11.6, 345.3, 405.3
2017-08-22,  13.8, 393.0, 388.6
2017-08-23,  17.5, 393.0, 374.8
2017-08-24,  20.8, 389.3, 377.4
2017-08-25,  18.3, 393.1, 374.3
2017-08-26,  14.9, 363.3, 349.6
2017-08-27,  15.9, 335.3, 314.9
2017-08-28,  19.0, 380.7, 359.2
2017-08-29,  17.1, 394.3, 368.6
2017-08-30,  12.5, 401.6, 410.2
2017-08-31,  12.4, 396.9, 414.0
2017-09-01,  17.7, 384.5, 374.3
2017-09-02,  21.4, 348.4, 342.5
2017-09-03,  17.2, 331.5, 314.9
2017-09-04,  13.5, 390.0, 382.8
2017-09-05,  11.6, 395.6, 414.6
2017-09-06,  14.8, 393.4, 383.1
2017-09-07,  15.7, 377.5, 377.4
2017-09-08,  13.9, 387.3, 393.2
2017-09-09,  17.5, 362.3, 342.5
2017-09-10,  18.1, 337.5, 314.9
2017-09-11,  14.0, 388.0, 376.9
2017-09-12,  13.4, 389.4, 393.4
2017-09-13,  14.5, 384.3, 386.6
2017-09-14,  18.5, 376.1, 377.4
2017-09-15,  13.9, 382.6, 393.2
2017-09-16,  14.3, 351.1, 356.7
2017-09-17,  15.2, 318.1, 318.4
2017-09-18,  17.5, 361.6, 359.2
2017-09-19,  18.5, 368.8, 368.6
2017-09-20,  21.4, 378.3, 374.8
2017-09-21,  13.3, 394.2, 403.4
2017-09-22,  13.0, 385.3, 403.9
2017-09-23,  15.3, 346.1, 344.9
2017-09-24,  17.9, 312.7, 314.9
2017-09-25,  19.7, 362.4, 359.2
2017-09-26,  14.8, 394.5, 376.8
2017-09-27,  13.0, 401.4, 404.3
2017-09-28,  13.9, 397.3, 396.3
2017-09-29,  15.6, 385.7, 374.3
2017-09-30,  19.0, 346.0, 342.5
2017-10-01,  16.0, 317.4, 314.9
2017-10-02,  15.5, 369.4, 359.2
2017-10-03,  17.7, 376.7, 368.6
2017-10-04,  19.7, 372.2, 374.8
2017-10-05,  21.4, 370.8, 377.4
2017-10-06,  18.7, 370.5, 374.3
2017-10-07,  16.5, 339.0, 342.5
2017-10-08,  17.7, 316.9, 314.9
2017-10-09,  19.0, 361.3, 359.2
2017-10-10,  16.8, 369.5, 368.6
2017-10-11,  16.3, 374.7, 374.8
2017-10-12,  13.5, 390.4, 401.0
2017-10-13,  14.7, 386.8, 383.8
2017-10-14,  16.3, 342.6, 342.5
2017-10-15,  18.1, 301.5, 314.9
2017-10-16,  22.4, 313.9, 365.3
2017-10-17,  22.0, 377.2, 368.6
2017-10-18,  20.1, 393.0, 374.8
2017-10-19,  17.0, 364.1, 377.4
2017-10-20,  17.5, 373.0, 374.3
2017-10-21,  16.0, 338.4, 342.5
2017-10-22,  13.2, 308.7, 342.0
2017-10-23,  16.5, 359.5, 359.2
2017-10-24,  20.8, 371.9, 368.6
2017-10-25,  20.9, 380.2, 374.8
2017-10-26,  22.2, 380.5, 380.5
2017-10-27,  18.1, 368.4, 374.3
2017-10-28,  17.0, 337.0, 342.5
2017-10-29,  22.2, 310.6, 317.9
2017-10-30,  19.3, 357.1, 359.2
2017-10-31,  19.3, 371.2, 368.6
2017-11-01,  21.9, 377.2, 374.8
2017-11-02,  19.0, 382.3, 377.4
2017-11-03,  20.5, 372.8, 374.3
2017-11-04,  19.3, 334.9, 342.5
2017-11-05,  21.2, 309.8, 314.9
2017-11-06,  21.6, 371.5, 359.2
2017-11-07,  21.0, 376.8, 368.6
2017-11-08,  22.6, 380.6, 384.0
2017-11-09,  22.4, 378.6, 383.5
2017-11-10,  23.7, 380.3, 400.4
2017-11-11,  19.6, 348.6, 342.5
2017-11-12,  18.0, 331.7, 314.9
2017-11-13,  25.2, 410.2, 408.3
2017-11-14,  26.0, 438.1, 429.9
2017-11-15,  25.9, 438.2, 434.6
2017-11-16,  17.2, 383.3, 377.4
2017-11-17,  22.0, 384.3, 374.3
2017-11-18,  15.8, 337.6, 342.5
2017-11-19,  20.3, 311.3, 314.9
2017-11-20,  15.9, 325.0, 359.2
2017-11-21,  16.7, 362.8, 368.6
2017-11-22,  20.2, 376.8, 374.8
2017-11-23,  24.4, 395.6, 414.2
2017-11-24,  15.4, 382.8, 375.5
2017-11-25,  18.7, 344.1, 342.5
2017-11-26,  22.5, 330.3, 322.5
2017-11-27,  20.5, 383.9, 359.2
2017-11-28,  16.3, 392.1, 368.6
2017-11-29,  21.9, 412.8, 374.8
2017-11-30,  23.4, 421.1, 398.9
2017-12-01,  22.7, 413.5, 385.1
2017-12-02,  23.4, 371.0, 364.0
2017-12-03,  21.9, 327.5, 314.9
2017-12-04,  19.6, 375.7, 359.2
2017-12-05,  22.4, 395.5, 374.7
2017-12-06,  25.3, 423.9, 425.4
2017-12-07,  24.0, 441.2, 408.1
2017-12-08,  27.3, 404.3, 455.6
2017-12-09,  29.6, 414.0, 459.0
2017-12-10,  24.9, 378.9, 359.3
2017-12-11,  18.3, 408.4, 359.2
2017-12-12,  24.2, 432.9, 402.3
2017-12-13,  26.2, 451.9, 439.2
2017-12-14,  26.3, 452.1, 443.3
2017-12-15,  27.3, 488.3, 455.6
2017-12-16,  26.4, 462.2, 410.0
2017-12-17,  22.4, 341.2, 321.0
2017-12-18,  19.2, 368.5, 359.2
2017-12-19,  18.7, 384.7, 368.6
2017-12-20,  22.3, 431.5, 379.4
2017-12-21,  27.1, 460.1, 455.6
2017-12-22,  27.7, 482.4, 461.7
2017-12-23,  24.8, 374.1, 385.4
2017-12-24,  18.3, 330.5, 314.9
2017-12-25,  25.6, 336.2, 414.4
2017-12-26,  29.2, 458.9, 478.9
2017-12-27,  26.9, 478.3, 449.9
2017-12-28,  29.3, 488.2, 489.3
2017-12-29,  29.7, 502.9, 492.4
2017-12-30,  31.2, 478.4, 483.6
2017-12-31,  23.1, 370.1, 331.7
2018-01-01,  22.8, 314.3, 371.5
2018-01-02,  25.8, 396.4, 426.8
2018-01-03,  25.5, 432.4, 428.5
2018-01-04,  29.5, 481.0, 492.4
2018-01-05,  25.3, 435.9, 424.9
2018-01-06,  21.2, 360.1, 342.5
2018-01-07,  25.9, 354.3, 374.7
2018-01-08,  28.0, 443.4, 451.2
2018-01-09,  28.0, 468.9, 460.5
2018-01-10,  29.8, 499.2, 494.4
2018-01-11,  31.9, 521.6, 529.2
2018-01-12,  29.8, 508.7, 493.9
2018-01-13,  26.2, 405.7, 406.9
2018-01-14,  19.2, 323.4, 314.9
2018-01-15,  21.9, 382.4, 359.2
2018-01-16,  25.4, 419.8, 420.7
2018-01-17,  27.0, 425.7, 451.5
2018-01-18,  26.3, 429.4, 443.3
2018-01-19,  27.7, 453.5, 461.7
2018-01-20,  27.2, 420.3, 422.2
2018-01-21,  29.3, 405.4, 426.8
2018-01-22,  27.3, 473.9, 440.5
2018-01-23,  29.8, 483.2, 488.1
2018-01-24,  22.3, 417.4, 379.4
2018-01-25,  19.7, 392.0, 377.4
2018-01-26,  24.9, 413.4, 418.8
2018-01-27,  25.8, 404.7, 400.8
2018-01-28,  26.8, 375.7, 388.5
2018-01-29,  25.9, 432.5, 419.0
2018-01-30,  26.7, 460.5, 440.6
2018-01-31,  28.0, 474.7, 466.8
2018-02-01,  27.4, 495.2, 460.2
2018-02-02,  28.9, 503.3, 480.1
2018-02-03,  25.7, 444.0, 399.2
2018-02-04,  26.8, 428.4, 388.5
2018-02-05,  28.3, 514.8, 455.8
2018-02-06,  28.8, 536.5, 472.8
2018-02-07,  29.9, 534.7, 495.9
2018-02-08,  30.2, 543.0, 503.1
2018-02-09,  26.5, 483.3, 443.3
2018-02-10,  24.4, 398.5, 379.3
2018-02-11,  19.1, 331.2, 314.9
2018-02-12,  18.1, 312.6, 359.2
2018-02-13,  20.6, 330.6, 368.6
2018-02-14,  23.2, 401.1, 393.2
2018-02-15,  26.0, 445.2, 438.7
2018-02-16,  25.8, 477.3, 432.6
2018-02-17,  27.5, 448.4, 426.8
2018-02-18,  29.3, 435.0, 426.8
2018-02-19,  25.3, 468.0, 409.8
2018-02-20,  25.9, 444.7, 428.4
2018-02-21,  23.4, 412.8, 396.3
2018-02-22,  22.3, 415.0, 382.0
2018-02-23,  23.0, 421.8, 389.7
2018-02-24,  22.3, 379.2, 347.1
2018-02-25,  23.5, 354.2, 337.9
2018-02-26,  24.0, 418.7, 389.9
2018-02-27,  25.8, 435.5, 426.8
2018-02-28,  23.7, 432.8, 400.9
2018-03-01,  26.4, 446.8, 444.9
2018-03-02,  26.6, 471.9, 444.9
2018-03-03,  28.1, 448.2, 436.0
2018-03-04,  25.8, 424.0, 373.1
2018-03-05,  26.2, 438.2, 423.6
2018-03-06,  20.4, 398.5, 368.6
2018-03-07,  21.8, 400.2, 374.8
2018-03-08,  23.8, 415.3, 405.0
2018-03-09,  26.0, 441.6, 435.7
2018-03-10,  28.6, 424.6, 443.7
2018-03-11,  20.8, 350.2, 314.9
2018-03-12,  19.1, 382.4, 359.2
2018-03-13,  24.9, 398.4, 413.0
2018-03-14,  24.3, 417.6, 410.1
2018-03-15,  19.1, 384.3, 377.4
2018-03-16,  19.8, 382.3, 374.3
2018-03-17,  23.6, 382.5, 367.0
2018-03-18,  20.9, 349.4, 314.9
2018-03-19,  19.5, 365.8, 359.2
2018-03-20,  20.1, 369.5, 368.6
2018-03-21,  17.0, 368.8, 374.8
2018-03-22,  19.8, 377.1, 377.4
2018-03-23,  24.0, 400.7, 405.0
2018-03-24,  21.2, 345.9, 342.5
2018-03-25,  16.0, 307.5, 314.9
2018-03-26,  14.5, 357.1, 371.0
2018-03-27,  19.7, 368.1, 368.6
2018-03-28,  22.6, 378.6, 384.0
2018-03-29,  23.9, 382.9, 406.5
2018-03-30,  24.7, 356.9, 415.7
2018-03-31,  25.6, 368.2, 397.7
2018-04-01,  23.2, 325.5, 333.3
2018-04-02,  21.8, 322.1, 359.2
2018-04-03,  19.7, 375.9, 368.6
2018-04-04,  21.8, 393.8, 374.8
2018-04-05,  23.7, 404.1, 403.5
2018-04-06,  19.7, 388.7, 374.3
2018-04-07,  18.3, 352.1, 342.5
2018-04-08,  19.4, 328.0, 314.9
2018-04-09,  23.1, 389.0, 376.1
2018-04-10,  27.0, 413.5, 445.2
2018-04-11,  28.0, 441.8, 466.8
2018-04-12,  19.3, 388.6, 377.4
2018-04-13,  14.6, 367.3, 385.0
2018-04-14,  18.8, 338.3, 342.5
2018-04-15,  21.2, 315.1, 314.9
2018-04-16,  22.4, 369.3, 365.3
2018-04-17,  23.4, 387.7, 390.0
2018-04-18,  25.5, 403.6, 428.5
2018-04-19,  25.4, 414.6, 429.5
2018-04-20,  22.8, 407.1, 386.6
2018-04-21,  22.7, 375.4, 353.2
2018-04-22,  23.7, 349.7, 340.9
2018-04-23,  21.1, 382.7, 359.2
2018-04-24,  19.7, 378.2, 368.6
2018-04-25,  24.5, 391.5, 413.1
2018-04-26,  24.2, 399.3, 411.1
2018-04-27,  27.7, 411.1, 461.7
2018-04-28,  21.3, 369.5, 342.5
2018-04-29,  19.8, 336.3, 314.9
2018-04-30,  19.6, 357.0, 359.2
2018-05-01,  15.6, 313.5, 368.6
2018-05-02,  17.5, 373.8, 374.8
2018-05-03,  19.1, 375.4, 377.4
2018-05-04,  18.4, 379.1, 374.3
2018-05-05,  18.3, 346.8, 342.5
2018-05-06,  20.3, 318.8, 314.9
2018-05-07,  20.9, 369.9, 359.2
2018-05-08,  20.3, 379.3, 368.6
2018-05-09,  19.8, 379.2, 374.8
2018-05-10,  18.6, 378.4, 377.4
2018-05-11,  18.1, 369.0, 374.3
2018-05-12,  17.0, 339.8, 342.5
2018-05-13,  15.9, 315.3, 314.9
2018-05-14,  18.7, 362.4, 359.2
2018-05-15,  17.3, 371.9, 368.6
2018-05-16,  13.0, 384.6, 404.3
2018-05-17,  11.3, 395.5, 427.0
2018-05-18,  13.9, 393.5, 393.2
2018-05-19,  11.7, 374.0, 387.4
2018-05-20,  12.6, 348.4, 349.1
2018-05-21,  15.3, 397.5, 361.6
2018-05-22,  12.0, 411.9, 409.9
2018-05-23,  14.7, 410.0, 384.3
2018-05-24,  15.1, 399.1, 382.1
2018-05-25,  14.8, 355.3, 382.6
2018-05-26,  15.4, 353.7, 343.7
2018-05-27,  17.4, 326.0, 314.9
2018-05-28,  21.3, 374.2, 359.2
2018-05-29,  20.9, 379.3, 368.6
2018-05-30,  18.0, 387.2, 374.8
2018-05-31,  12.1, 422.3, 417.6
2018-06-01,  10.5, 431.2, 433.4
2018-06-02,   9.1, 410.4, 418.1
2018-06-03,   9.0, 391.8, 391.7
2018-06-04,  10.2, 448.3, 421.8
2018-06-05,  10.4, 456.0, 428.8
2018-06-06,  12.8, 446.4, 406.7
2018-06-07,  11.2, 451.8, 428.2
2018-06-08,  11.1, 445.2, 426.3
2018-06-09,  12.4, 395.8, 379.1
2018-06-10,  15.6, 356.3, 314.9
2018-06-11,  13.5, 416.8, 382.8
2018-06-12,  10.1, 445.4, 432.3
2018-06-13,   9.0, 466.6, 451.6
2018-06-14,   8.3, 476.2, 462.5
2018-06-15,   7.4, 476.6, 470.0
2018-06-16,   7.5, 438.2, 437.0
2018-06-17,  10.7, 393.8, 371.6
2018-06-18,  13.3, 443.0, 385.2
2018-06-19,  14.3, 432.5, 382.7
2018-06-20,  14.1, 375.2, 391.3
2018-06-21,  13.8, 401.5, 397.5
2018-06-22,  11.2, 425.2, 425.1
2018-06-23,  12.7, 396.9, 375.6
2018-06-24,   5.0, 399.3, 438.9
2018-06-25,   9.7, 430.8, 427.7
2018-06-26,  11.8, 444.1, 412.3
2018-06-27,  14.4, 435.9, 387.8
2018-06-28,  13.0, 422.0, 406.9
2018-06-29,  15.6, 404.4, 374.3
2018-06-30,  12.4, 378.8, 379.1
2018-07-01,  13.9, 351.7, 333.8
2018-07-02,  12.1, 423.1, 399.4
2018-07-03,   6.2, 469.2, 478.4
2018-07-04,   8.5, 478.3, 457.5
2018-07-05,   9.9, 473.4, 443.6
2018-07-06,  10.8, 470.6, 429.8
2018-07-07,  11.0, 430.5, 395.7
2018-07-08,  12.0, 391.6, 356.2
2018-07-09,   9.3, 401.6, 432.4
2018-07-10,   7.8, 461.2, 459.5
2018-07-11,  11.6, 459.8, 420.9
2018-07-12,  13.2, 444.2, 404.6
2018-07-13,  13.6, 429.7, 396.8
2018-07-14,  17.3, 373.8, 342.5
2018-07-15,  14.1, 347.4, 331.4
2018-07-16,   9.9, 424.8, 425.3
2018-07-17,  10.8, 445.3, 424.1
2018-07-18,  12.9, 439.7, 405.5
2018-07-19,  13.0, 441.6, 406.9
2018-07-20,   9.2, 460.1, 448.7
2018-07-21,   9.5, 423.9, 413.4
2018-07-22,   9.8, 399.2, 382.2
2018-07-23,   7.6, 457.9, 452.5
2018-07-24,   6.2, 475.5, 478.4
2018-07-25,   9.7, 479.3, 443.3
2018-07-26,  11.8, 466.7, 421.1
2018-07-27,  12.2, 453.8, 413.3
2018-07-28,  12.4, 412.4, 379.1
2018-07-29,  11.3, 388.0, 364.5
2018-07-30,  11.3, 436.4, 408.8
2018-07-31,   7.6, 456.8, 461.9
2018-08-01,   7.6, 457.8, 468.1
2018-08-02,   7.9, 457.2, 467.2
2018-08-03,  10.7, 454.4, 431.0
2018-08-04,  12.3, 403.6, 380.3
2018-08-05,  13.4, 364.9, 339.7
2018-08-06,  14.9, 400.3, 366.3
2018-08-07,  15.3, 399.0, 370.9
2018-08-08,  12.9, 424.3, 405.5
2018-08-09,  10.1, 449.9, 441.2
2018-08-10,   9.5, 443.7, 445.2
2018-08-11,  13.1, 393.0, 370.8
2018-08-12,  15.3, 345.8, 317.2
2018-08-13,  14.6, 391.9, 369.8
2018-08-14,  13.4, 403.8, 393.4
2018-08-15,  10.9, 411.5, 429.1
2018-08-16,  13.9, 404.0, 396.3
2018-08-17,  16.1, 383.4, 374.3
2018-08-18,  17.9, 351.6, 342.5
2018-08-19,  10.0, 359.6, 379.8
2018-08-20,   7.5, 390.7, 453.7
2018-08-21,   8.0, 438.7, 457.2
2018-08-22,  10.4, 436.7, 435.1
2018-08-23,  12.1, 425.0, 417.6
2018-08-24,  11.3, 425.5, 423.9
2018-08-25,   9.3, 397.7, 415.7
2018-08-26,  13.5, 353.5, 338.5
2018-08-27,  15.0, 380.1, 365.1
2018-08-28,  17.0, 372.9, 368.6
2018-08-29,  18.2, 367.0, 374.8
2018-08-30,  13.5, 394.2, 401.0
2018-08-31,   9.4, 432.5, 446.4
2018-09-01,  11.4, 397.9, 390.9
2018-09-02,  12.4, 350.7, 351.5
2018-09-03,  12.5, 385.8, 394.6
2018-09-04,  14.7, 378.2, 378.0
2018-09-05,  17.8, 365.5, 374.8
2018-09-06,  19.5, 357.5, 377.4
2018-09-07,  17.9, 342.1, 374.3
2018-09-08,  17.2, 325.8, 342.5
2018-09-09,  15.5, 310.6, 314.9
2018-09-10,  15.0, 360.3, 365.1
2018-09-11,  15.5, 363.0, 368.6
2018-09-12,  16.3, 365.9, 374.8
2018-09-13,  16.4, 360.4, 377.4
2018-09-14,  16.6, 357.8, 374.3
2018-09-15,  17.3, 328.3, 342.5
2018-09-16,  18.2, 302.8, 314.9
2018-09-17,  19.2, 346.9, 359.2
2018-09-18,  19.9, 353.8, 368.6
2018-09-19,  16.7, 354.5, 374.8
2018-09-20,  16.9, 357.5, 377.4
2018-09-21,  22.6, 362.1, 383.5
2018-09-22,  25.9, 348.3, 402.3
2018-09-23,  21.1, 321.9, 314.9
2018-09-24,  17.4, 344.7, 359.2
2018-09-25,  19.6, 322.3, 368.6
2018-09-26,  20.6, 353.1, 374.8
2018-09-27,  16.9, 359.3, 377.4
2018-09-28,  18.6, 371.9, 374.3
2018-09-29,  19.5, 348.8, 342.5
2018-09-30,  17.4, 314.5, 314.9
2018-10-01,  13.4, 361.5, 384.0
2018-10-02,  11.7, 362.1, 413.4
2018-10-03,  17.1, 355.0, 374.8
2018-10-04,  15.6, 352.6, 377.4
2018-10-05,  14.5, 349.8, 386.1
2018-10-06,  16.5, 320.3, 342.5
2018-10-07,  20.1, 296.9, 314.9
2018-10-08,  24.3, 360.9, 394.5
